file,line,literal,class,sentence,notes
docs/HANDOFF.md,657,13%,CURRENT,| **TOTAL** | **259 (100%)** | **230 (89%)** | **140 (54%)** | **34 (13%)** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,659,26%,HISTORICAL,"Not 26% built, not four typologies at 0%. **Seeding reaches 89% of active",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,659,0%,HISTORICAL,"Not 26% built, not four typologies at 0%. **Seeding reaches 89% of active",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,659,89%,HISTORICAL,"Not 26% built, not four typologies at 0%. **Seeding reaches 89% of active",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,660,100%,HISTORICAL,"rings overall, and BIPARTITE/FAN-OUT/RANDOM/STACK are seeded at 83-100%, not",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,661,0%,HISTORICAL,0%.** The reason §5's diagnosis was wrong: the seed rule (`gen.seeds`) checks,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,674,100%,CURRENT,seeded almost perfectly (90-100%) but collapse to 3% and 13% built. The,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,674,3%,CURRENT,seeded almost perfectly (90-100%) but collapse to 3% and 13% built. The,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,674,13%,CURRENT,seeded almost perfectly (90-100%) but collapse to 3% and 13% built. The,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,676,50%,HISTORICAL,"assemble a candidate whose node set clears the hit floor (50% containment,",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,682,54%,CURRENT,"2. **A severe built→ranked drop, in every typology.** 54% built → 13% ranked",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,682,13%,CURRENT,"2. **A severe built→ranked drop, in every typology.** 54% built → 13% ranked",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,691,95%,HISTORICAL,Bootstrap 95% CIs (resampled over the 34 generation cycles;,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,692,0.085,CURRENT,"`sentinel/eval/bootstrap.py`) on the headline numbers: p@10 = 0.085 [0.059,",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,692,0.059,CURRENT,"`sentinel/eval/bootstrap.py`) on the headline numbers: p@10 = 0.085 [0.059,",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.115,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.049,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.032,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.065,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.024,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.016,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,693,0.032,CURRENT,"0.115], p@20 = 0.049 [0.032, 0.065], p@50 = 0.024 [0.016, 0.032]. The re-ranker",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,718,50%,CURRENT,| **BUILT** (clears containment ≥50% *and* Jaccard ≥0.3) | 115 | 50% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,718,50%,CURRENT,| **BUILT** (clears containment ≥50% *and* Jaccard ≥0.3) | 115 | 50% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,719,50%,CURRENT,"| **DILUTION_FAIL** (≥50% of the ring found, then Jaccard <0.3) | 88 | **38%** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,719,38%,CURRENT,"| **DILUTION_FAIL** (≥50% of the ring found, then Jaccard <0.3) | 88 | **38%** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,720,50%,CURRENT,| **CONTAINMENT_FAIL** (never reached ≥50% of the ring) | 27 | 12% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,720,12%,CURRENT,| **CONTAINMENT_FAIL** (never reached ≥50% of the ring) | 27 | 12% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,721,88%,CURRENT,| **FOUND at containment alone** | **203** | **88%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,744,38%,DERIVED,"- **38% of all seeded rings are found and then rejected by the metric**, vs",line asserts a relationship between two numbers
docs/HANDOFF.md,745,12%,CURRENT,12% genuinely not reached. The dominant term in the built-stage loss is,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,781,89%,CURRENT,| seeded | 230 (89%) | 230 (89%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,781,89%,CURRENT,| seeded | 230 (89%) | 230 (89%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,782,54%,CURRENT,| **built** | 140 (54%) | **162 (63%)** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,782,63%,CURRENT,| **built** | 140 (54%) | **162 (63%)** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,783,13%,CURRENT,| **ranked (top-50)** | 34 (13%) | **49 (19%)** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,783,19%,CURRENT,| **ranked (top-50)** | 34 (13%) | **49 (19%)** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,784,3%,CURRENT,| BIPARTITE built | 1 (3%) | 5 (16%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,784,16%,CURRENT,| BIPARTITE built | 1 (3%) | 5 (16%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,785,13%,CURRENT,| STACK built | 4 (13%) | 9 (30%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,785,30%,CURRENT,| STACK built | 4 (13%) | 9 (30%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,786,57%,CURRENT,| CYCLE built | 21 (57%) | 28 (76%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,786,76%,CURRENT,| CYCLE built | 21 (57%) | 28 (76%) |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,788,95%,CURRENT,| metric | before (95% CI) | after (95% CI) | CIs overlap? |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,788,95%,CURRENT,| metric | before (95% CI) | after (95% CI) | CIs overlap? |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,790,0.085,CURRENT,"| p@10 | 0.085 [0.059, 0.115] | 0.097 [0.068, 0.126] | yes — not distinguishable |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,790,0.059,CURRENT,"| p@10 | 0.085 [0.059, 0.115] | 0.097 [0.068, 0.126] | yes — not distinguishable |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,790,0.115,CURRENT,"| p@10 | 0.085 [0.059, 0.115] | 0.097 [0.068, 0.126] | yes — not distinguishable |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,790,0.097,CURRENT,"| p@10 | 0.085 [0.059, 0.115] | 0.097 [0.068, 0.126] | yes — not distinguishable |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,790,0.068,CURRENT,"| p@10 | 0.085 [0.059, 0.115] | 0.097 [0.068, 0.126] | yes — not distinguishable |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,790,0.126,CURRENT,"| p@10 | 0.085 [0.059, 0.115] | 0.097 [0.068, 0.126] | yes — not distinguishable |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,791,0.049,CURRENT,"| p@20 | 0.049 [0.032, 0.065] | 0.079 [0.059, 0.100] | barely |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,791,0.032,CURRENT,"| p@20 | 0.049 [0.032, 0.065] | 0.079 [0.059, 0.100] | barely |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,791,0.065,CURRENT,"| p@20 | 0.049 [0.032, 0.065] | 0.079 [0.059, 0.100] | barely |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,791,0.079,CURRENT,"| p@20 | 0.049 [0.032, 0.065] | 0.079 [0.059, 0.100] | barely |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,791,0.059,CURRENT,"| p@20 | 0.049 [0.032, 0.065] | 0.079 [0.059, 0.100] | barely |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,791,0.100,CURRENT,"| p@20 | 0.049 [0.032, 0.065] | 0.079 [0.059, 0.100] | barely |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,792,0.024,CURRENT,"| **p@50** | 0.024 [0.016, 0.032] | **0.043 [0.033, 0.054]** | **no — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,792,0.016,CURRENT,"| **p@50** | 0.024 [0.016, 0.032] | **0.043 [0.033, 0.054]** | **no — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,792,0.032,CURRENT,"| **p@50** | 0.024 [0.016, 0.032] | **0.043 [0.033, 0.054]** | **no — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,792,0.043,CURRENT,"| **p@50** | 0.024 [0.016, 0.032] | **0.043 [0.033, 0.054]** | **no — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,792,0.033,CURRENT,"| **p@50** | 0.024 [0.016, 0.032] | **0.043 [0.033, 0.054]** | **no — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,792,0.054,CURRENT,"| **p@50** | 0.024 [0.016, 0.032] | **0.043 [0.033, 0.054]** | **no — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,793,15.4%,CURRENT,| ring recall | 15.4% | **20.1%** | — |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,793,20.1%,CURRENT,| ring recall | 15.4% | **20.1%** | — |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,801,0.097,CURRENT,| **score** | **0.097** | **0.079** | 0.043 | **20.1%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,801,0.079,CURRENT,| **score** | **0.097** | **0.079** | 0.043 | **20.1%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,801,0.043,CURRENT,| **score** | **0.097** | **0.079** | 0.043 | **20.1%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,801,20.1%,CURRENT,| **score** | **0.097** | **0.079** | 0.043 | **20.1%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,802,0.088,CURRENT,| size | 0.088 | 0.074 | **0.049** | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,802,0.074,CURRENT,| size | 0.088 | 0.074 | **0.049** | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,802,0.049,CURRENT,| size | 0.088 | 0.074 | **0.049** | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,802,18.5%,CURRENT,| size | 0.088 | 0.074 | **0.049** | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,803,0.062,CURRENT,| degree | 0.062 | 0.071 | 0.047 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,803,0.071,CURRENT,| degree | 0.062 | 0.071 | 0.047 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,803,0.047,CURRENT,| degree | 0.062 | 0.071 | 0.047 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,803,16.6%,CURRENT,| degree | 0.062 | 0.071 | 0.047 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,804,0.000,CURRENT,| random | 0.000 | 0.001 | 0.002 | 5.0% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,804,0.001,CURRENT,| random | 0.000 | 0.001 | 0.002 | 5.0% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,804,0.002,CURRENT,| random | 0.000 | 0.001 | 0.002 | 5.0% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,804,5.0%,CURRENT,| random | 0.000 | 0.001 | 0.002 | 5.0% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,807,15.4%,DERIVED,roughly **7×** (ring recall 15.4% vs 2.3%) to **1.09×** (20.1% vs 18.5%) —,line asserts a relationship between two numbers
docs/HANDOFF.md,807,2.3%,DERIVED,roughly **7×** (ring recall 15.4% vs 2.3%) to **1.09×** (20.1% vs 18.5%) —,line asserts a relationship between two numbers
docs/HANDOFF.md,807,1.09×,DERIVED,roughly **7×** (ring recall 15.4% vs 2.3%) to **1.09×** (20.1% vs 18.5%) —,line asserts a relationship between two numbers
docs/HANDOFF.md,807,20.1%,DERIVED,roughly **7×** (ring recall 15.4% vs 2.3%) to **1.09×** (20.1% vs 18.5%) —,line asserts a relationship between two numbers
docs/HANDOFF.md,807,18.5%,DERIVED,roughly **7×** (ring recall 15.4% vs 2.3%) to **1.09×** (20.1% vs 18.5%) —,line asserts a relationship between two numbers
docs/HANDOFF.md,808,0.049,DERIVED,and **at p@50 the size baseline now beats the score outright** (0.049 vs,line asserts a relationship between two numbers
docs/HANDOFF.md,809,0.043,HISTORICAL,0.043).,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,816,100%,HISTORICAL,> the wrong way. `gargaml` and `stack` fire on 100% and 99.6% of candidates at,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,816,99.6%,HISTORICAL,> the wrong way. `gargaml` and `stack` fire on 100% and 99.6% of candidates at,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,817,0.915,HISTORICAL,"> means of 0.915 and 0.910, so only their variance reaches the ranking, and",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,817,0.910,HISTORICAL,"> means of 0.915 and 0.910, so only their variance reaches the ranking, and",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,819,0.4534,CURRENT,> exactly constant they score AUC 0.4534 and 0.4552 — below 0.5 on their own,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,819,0.4552,CURRENT,> exactly constant they score AUC 0.4534 and 0.4552 — below 0.5 on their own,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,821,1%,CURRENT,"> smallness, drowning out terms that fire on under 1% of candidates but fire",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,828,0.291,CURRENT,> | **score** | **0.291** | **0.157** | **0.076** | **23.9%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,828,0.157,CURRENT,> | **score** | **0.291** | **0.157** | **0.076** | **23.9%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,828,0.076,CURRENT,> | **score** | **0.291** | **0.157** | **0.076** | **23.9%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,828,23.9%,CURRENT,> | **score** | **0.291** | **0.157** | **0.076** | **23.9%** |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,829,0.094,CURRENT,> | size | 0.094 | 0.074 | 0.051 | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,829,0.074,CURRENT,> | size | 0.094 | 0.074 | 0.051 | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,829,0.051,CURRENT,> | size | 0.094 | 0.074 | 0.051 | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,829,18.5%,CURRENT,> | size | 0.094 | 0.074 | 0.051 | 18.5% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,830,0.065,CURRENT,> | degree | 0.065 | 0.072 | 0.049 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,830,0.072,CURRENT,> | degree | 0.065 | 0.072 | 0.049 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,830,0.049,CURRENT,> | degree | 0.065 | 0.072 | 0.049 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,830,16.6%,CURRENT,> | degree | 0.065 | 0.072 | 0.049 | 16.6% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,831,0.000,CURRENT,> | random | 0.000 | 0.004 | 0.004 | 5.4% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,831,0.004,CURRENT,> | random | 0.000 | 0.004 | 0.004 | 5.4% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,831,0.004,CURRENT,> | random | 0.000 | 0.004 | 0.004 | 5.4% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,831,5.4%,CURRENT,> | random | 0.000 | 0.004 | 0.004 | 5.4% |,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,833,0.197,HISTORICAL,"> Paired, score minus size: +0.197 [+0.124, +0.268] at k=10, +0.084 [+0.047,",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,833,0.124,HISTORICAL,"> Paired, score minus size: +0.197 [+0.124, +0.268] at k=10, +0.084 [+0.047,",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,833,0.268,HISTORICAL,"> Paired, score minus size: +0.197 [+0.124, +0.268] at k=10, +0.084 [+0.047,",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,833,0.084,HISTORICAL,"> Paired, score minus size: +0.197 [+0.124, +0.268] at k=10, +0.084 [+0.047,",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,833,0.047,HISTORICAL,"> Paired, score minus size: +0.197 [+0.124, +0.268] at k=10, +0.084 [+0.047,",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.118,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.025,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.009,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.041,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.006,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.003,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,834,0.014,HISTORICAL,"> +0.118] at k=20, +0.025 [+0.009, +0.041] at k=50, +0.006 [—0.003, +0.014]",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,840,0.088,CURRENT,> is why the `size` row moved (0.088 to 0.094) despite ignoring the score. On a,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,840,0.094,CURRENT,> is why the `size` row moved (0.088 to 0.094) despite ignoring the score. On a,first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,841,0.144,CURRENT,"> FIXED candidate set the ranking effect alone is +0.144 [+0.056, +0.244] at",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,841,0.056,CURRENT,"> FIXED candidate set the ranking effect alone is +0.144 [+0.056, +0.244] at",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,841,0.244,CURRENT,"> FIXED candidate set the ranking effect alone is +0.144 [+0.056, +0.244] at",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,848,15.4%,HISTORICAL,"15.4% → 20.1%, and that part is genuine), but almost all of that gain is",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,848,20.1%,HISTORICAL,"15.4% → 20.1%, and that part is genuine), but almost all of that gain is",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,861,61%,CURRENT,"""p@20 improved 61%"" is true and misleading on its own; the size baseline",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,862,0.000,CURRENT,"improved more, from 0.000 to 0.074.",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,862,0.074,CURRENT,"improved more, from 0.000 to 0.074.",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,881,95%,HISTORICAL,| k | none | leaf2 | delta | 95% CI | excludes 0? |,context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,883,0.085,HISTORICAL,"| 10 | 0.085 | 0.097 | +0.012 | [-0.021, +0.044] | no — 5d was right to hedge this one |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,883,0.097,HISTORICAL,"| 10 | 0.085 | 0.097 | +0.012 | [-0.021, +0.044] | no — 5d was right to hedge this one |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,883,0.012,HISTORICAL,"| 10 | 0.085 | 0.097 | +0.012 | [-0.021, +0.044] | no — 5d was right to hedge this one |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,883,0.021,HISTORICAL,"| 10 | 0.085 | 0.097 | +0.012 | [-0.021, +0.044] | no — 5d was right to hedge this one |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,883,0.044,HISTORICAL,"| 10 | 0.085 | 0.097 | +0.012 | [-0.021, +0.044] | no — 5d was right to hedge this one |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,884,0.049,HISTORICAL,"| 20 | 0.049 | 0.079 | +0.031 | [+0.010, +0.053] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,884,0.079,HISTORICAL,"| 20 | 0.049 | 0.079 | +0.031 | [+0.010, +0.053] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,884,0.031,HISTORICAL,"| 20 | 0.049 | 0.079 | +0.031 | [+0.010, +0.053] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,884,0.010,HISTORICAL,"| 20 | 0.049 | 0.079 | +0.031 | [+0.010, +0.053] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,884,0.053,HISTORICAL,"| 20 | 0.049 | 0.079 | +0.031 | [+0.010, +0.053] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,885,0.024,HISTORICAL,"| 50 | 0.024 | 0.043 | +0.019 | [+0.009, +0.029] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,885,0.043,HISTORICAL,"| 50 | 0.024 | 0.043 | +0.019 | [+0.009, +0.029] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,885,0.019,HISTORICAL,"| 50 | 0.024 | 0.043 | +0.019 | [+0.009, +0.029] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,885,0.009,HISTORICAL,"| 50 | 0.024 | 0.043 | +0.019 | [+0.009, +0.029] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,885,0.029,HISTORICAL,"| 50 | 0.024 | 0.043 | +0.019 | [+0.009, +0.029] | **yes — real** |",context carries a past-tense / correction / superseded marker
docs/HANDOFF.md,886,0.015,CURRENT,"| 100 | 0.015 | 0.026 | +0.011 | [+0.006, +0.016] | **yes — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,886,0.026,CURRENT,"| 100 | 0.015 | 0.026 | +0.011 | [+0.006, +0.016] | **yes — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,886,0.011,CURRENT,"| 100 | 0.015 | 0.026 | +0.011 | [+0.006, +0.016] | **yes — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,886,0.006,CURRENT,"| 100 | 0.015 | 0.026 | +0.011 | [+0.006, +0.016] | **yes — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,886,0.016,CURRENT,"| 100 | 0.015 | 0.026 | +0.011 | [+0.006, +0.016] | **yes — real** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,894,0.085,CURRENT,"| 10 | +0.085 [+0.059,+0.115] real | +0.009 [-0.027,+0.041] **gone — not proven either way** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,894,0.059,CURRENT,"| 10 | +0.085 [+0.059,+0.115] real | +0.009 [-0.027,+0.041] **gone — not proven either way** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,894,0.115,CURRENT,"| 10 | +0.085 [+0.059,+0.115] real | +0.009 [-0.027,+0.041] **gone — not proven either way** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,894,0.009,CURRENT,"| 10 | +0.085 [+0.059,+0.115] real | +0.009 [-0.027,+0.041] **gone — not proven either way** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,894,0.027,CURRENT,"| 10 | +0.085 [+0.059,+0.115] real | +0.009 [-0.027,+0.041] **gone — not proven either way** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,894,0.041,CURRENT,"| 10 | +0.085 [+0.059,+0.115] real | +0.009 [-0.027,+0.041] **gone — not proven either way** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,895,0.049,CURRENT,"| 20 | +0.049 [+0.032,+0.065] real | +0.006 [-0.021,+0.031] **gone** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,895,0.032,CURRENT,"| 20 | +0.049 [+0.032,+0.065] real | +0.006 [-0.021,+0.031] **gone** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,895,0.065,CURRENT,"| 20 | +0.049 [+0.032,+0.065] real | +0.006 [-0.021,+0.031] **gone** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,895,0.006,CURRENT,"| 20 | +0.049 [+0.032,+0.065] real | +0.006 [-0.021,+0.031] **gone** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,895,0.021,CURRENT,"| 20 | +0.049 [+0.032,+0.065] real | +0.006 [-0.021,+0.031] **gone** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,895,0.031,CURRENT,"| 20 | +0.049 [+0.032,+0.065] real | +0.006 [-0.021,+0.031] **gone** |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,896,0.023,CURRENT,"| 50 | +0.023 [+0.015,+0.031] real | -0.007 [-0.019,+0.005] **gone** (point favours size, CI includes 0 — 5d's ""size beats score at p@50"" is *not* statistically established) |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,896,0.015,CURRENT,"| 50 | +0.023 [+0.015,+0.031] real | -0.007 [-0.019,+0.005] **gone** (point favours size, CI includes 0 — 5d's ""size beats score at p@50"" is *not* statistically established) |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,896,0.031,CURRENT,"| 50 | +0.023 [+0.015,+0.031] real | -0.007 [-0.019,+0.005] **gone** (point favours size, CI includes 0 — 5d's ""size beats score at p@50"" is *not* statistically established) |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,896,0.007,CURRENT,"| 50 | +0.023 [+0.015,+0.031] real | -0.007 [-0.019,+0.005] **gone** (point favours size, CI includes 0 — 5d's ""size beats score at p@50"" is *not* statistically established) |",first-pass default: reads as a present-tense assertion
docs/HANDOFF.md,896,0.019,CURRENT,"| 50 | +0.023 [+0.015,+0.031] real | -0.007 [-0.019,+0.005] **gone** (point favours size, CI includes 0 — 5d's ""size beats score at p@50"" is *not* statistically established) |",first-pass default: reads as a present-tense assertion
